1689858930,200225,10.024,7.79106,0.0174213
1690610596,191205,10.727,7.9151,0.0176987
1690610634,191019,11.7258,9.07982,0.0203031
1690610679,191021,11.4874,8.79752,0.0196719
1690610683,191113,10.8635,8.22918,0.018401
1690610705,191116,10.7724,8.15284,0.0182303
1690610708,191206,10.6223,7.84411,0.01754
1690610709,191027,10.9044,8.17722,0.0182848
1690610709,191118,10.9985,8.13104,0.0181816
1690610712,191024,11.2989,8.57665,0.019178
1690610718,191204,10.6681,7.9764,0.0178358
1690610720,191018,11.6981,9.01079,0.0201487
1690610721,191020,11.623,8.96639,0.0200495
1690610721,191110,11.08,8.23314,0.0184099
1690610732,191114,10.981,8.25226,0.0184526
1690610738,191107,10.7727,8.14235,0.0182068
1690610740,191130,10.7954,7.99793,0.0178839
1690610767,191014,12.0064,9.34526,0.0208966
1690610785,191203,10.6954,7.97968,0.0178431
1690610793,191017,11.7241,9.09224,0.0203309
1690610808,191109,10.6858,8.25292,0.0184541
1690610816,191106,10.6728,7.88732,0.0176366
1690610840,191025,11.0973,8.48282,0.0189682
1690610840,191128,10.7532,7.91723,0.0177035
1690610848,191117,10.9712,8.23154,0.0184063
1690610874,191030,10.7966,7.99582,0.0178792
1690610891,191107,10.8147,8.14966,0.0182232
1690610893,191201,10.7289,7.92969,0.0177313
1690610900,191016,11.5958,9.04654,0.0202287
1690610904,191202,10.7628,7.87269,0.0176039
1690610904,191108,10.9946,8.18796,0.0183088
1690610970,191028,10.8537,8.17871,0.0182882
1690611039,191119,10.9527,8.24495,0.0184363
1690611164,191008,12.5408,9.60857,0.0214854
1690611167,191029,10.71,8.02174,0.0179372
1690611167,191129,10.8689,8.00922,0.0179092
1690611192,191009,12.3374,9.65386,0.0215867
1690611222,191103,10.7306,7.8356,0.0175209
1690611254,191106,10.6285,7.92273,0.0177158
1690611306,191124,10.7806,8.07369,0.0180533
1690611309,191127,10.728,7.91221,0.0176922
1690611741,191010,12.4912,9.58642,0.0214359
1690611758,191104,10.5412,7.79252,0.0174246
1690611770,191011,12.0925,9.5591,0.0213748
1690611789,191125,10.7443,7.98847,0.0178628
1690611819,191102,10.6381,7.83175,0.0175123
1690611821,191123,10.8184,8.05782,0.0180178
1690611981,200116,10.6118,7.80052,0.0174425
1690613915,200117,10.6638,7.87554,0.0176103
1690613916,200208,10.6117,7.76965,0.0173735
1690614169,200118,10.6529,7.86479,0.0175862
1690614177,191227,10.7137,7.91223,0.0176923
1690614177,191228,10.6106,7.8387,0.0175279
1690614194,200210,10.616,7.78215,0.0174014
1690614220,200209,10.568,7.74998,0.0173295
1690614317,200119,10.6702,7.87285,0.0176042
