1400,1689206828,191025,1701,39.6957,5.71617,16.0941
1400,1689209697,191206,1601,26.4936,7.79307,9.72465
1400,1689211814,191109,2234,35.4837,6.04776,13.6083
1400,1689213413,191128,1744,28.0931,7.1995,10.2028
1400,1689213525,191204,1611,27.2289,7.2297,10.0302
1400,1689215274,191008,1519,49.9751,5.58353,21.8061
1400,1689216107,191127,1300,28.0908,6.58302,10.3534
1400,1689216323,191205,1920,26.7884,7.37439,10.0519
1400,1689217153,191116,2214,32.3272,6.64747,12.3878
1400,1689218051,191017,1232,44.693,5.33668,18.8506
1400,1689218789,191230,1024,25.8886,7.6006,9.35143
1400,1689219962,200204,1033,24.6543,7.71596,8.73143
1400,1689220968,191202,1735,27.3882,7.13829,10.2502
1400,1689221018,191129,1440,28.45,6.1243,10.6688
1400,1689221168,191121,1520,30.8916,6.6775,11.6856
1400,1689222378,191201,2350,27.1111,7.08913,10.1321
1400,1689222644,191228,095,25.1086,7.95032,8.88
1400,1689256363,191009,1540,49.1431,5.43919,20.9895
1400,1689257000,191123,1531,29.0346,6.78798,11.0203
1400,1689257319,191012,1958,47.9126,5.67476,20.4203
1400,1689258978,200207,1416,24.3257,7.66492,8.78571
1400,1689259017,191107,1156,35.8943,6.37856,14.0247
1400,1689259342,191104,1200,36.6945,5.76882,14.5987
1400,1689259377,191019,1816,44.4834,5.60376,18.8735
1400,1689259636,191110,1920,35.4785,6.4088,13.6989
1400,1689259639,191106,1326,36.627,5.48161,14.622
1400,1689259650,200214,1519,24.8,7.50944,8.91429
1400,1689260200,191117,1419,32.7974,5.75172,12.3406
1400,1689260216,191024,1421,40.1764,5.80986,16.3475
1400,1689260998,191112,1410,34.4203,6.26849,13.5215
1400,1689261056,191220,0927,24.8343,7.59505,8.89429
1400,1689261602,191107,2300,35.7437,5.69185,14.0901
1400,1689261960,191111,1227,34.906,5.99009,13.6244
1400,1689262106,200108,0929,25.0029,7.27056,9.06571
1400,1689262449,200121,0901,25.1657,7.61724,8.99714
1400,1689262895,200208,1930,24.6514,7.69659,8.81429
1400,1689265419,200119,0828,25.3943,7.3908,9.19714
1400,1689265455,200105,0958,25.48,7.50514,9.12286
1400,1689266393,191203,1421,27.4513,6.88021,10.2119
1400,1689267825,200118,2054,24.7343,7.38962,8.64857
1400,1689268657,191114,1240,32.5625,6.04375,12.6038
1400,1689269070,191118,1348,32.5169,6.57545,12.5958
1400,1689269534,191216,1319,25.6343,7.28752,9.04857
1400,1689269703,200217,1006,25.6371,7.50614,9.36571
1400,1689270222,191016,1423,44.1941,5.38299,18.2796
1400,1689270671,191021,1425,43.573,5.62566,18.0995
1400,1689271364,191011,1319,47.6077,5.52686,20.0957
1400,1689271383,191102,1441,37.2262,6.10295,14.3588
1400,1689273398,191215,1459,25.8571,7.48276,9.19429
1400,1689273942,191013,1940,47.4666,5.93644,20.4252
1400,1689273999,200104,0905,25.5886,7.66273,9.22286
1400,1689274407,191031,1657,36.5928,5.57495,14.4761
1400,1689275356,191120,1332,31.3256,7.34151,11.7985
1400,1689652390,200203,0903,24.5971,7.82592,8.67429
1400,1689652757,200131,1648,24.4571,7.93145,8.74571
1400,1689655632,200123,1742,24.9743,7.25762,8.76857
1400,1689656051,200122,1005,25.12,6.94622,9.18857
1400,1689656058,200129,1322,24.3714,7.71249,8.76286
1400,1689656193,200216,1200,24.8057,7.30631,9.15429
1400,1689656347,200125,1051,24.6629,7.54664,8.84
1400,1689656350,200218,1010,25.6514,7.93594,8.97143
1400,1689656454,200127,1001,24.2429,7.45875,8.46571
1400,1689656728,191015,1258,45.2068,5.70498,19.4516
1400,1689657057,200126,1231,24.2943,7.73753,8.68571
1400,1689657511,191125,1230,29.4368,6.16517,10.806
1400,1689657600,200124,0849,24.66,7.09816,8.69143
1400,1689657682,191029,1403,37.8738,6.5281,14.7854
1400,1689659805,200106,1758,25.5229,7.39556,8.96286
1400,1689659893,200130,1016,24.5914,7.43325,9.02857
1400,1689659992,200202,1743,24.6143,7.52237,8.82857
1400,1689660367,191113,1356,34.2719,6.41915,13.4361
1400,1689660465,200110,1643,25.3743,7.30282,9.38286
1400,1689660538,191018,1356,44.1114,5.54405,18.4974
1400,1689660633,191020,1637,43.4464,5.38355,18.2393
1400,1689660801,191119,1245,31.6001,6.66233,12.2294
1400,1689660811,200109,1124,25.0714,7.29405,9.02286
1400,1689660833,191014,1752,46.9744,5.53167,20.1801
1400,1689660849,191023,1601,41.0229,5.6749,16.4524
1400,1689660868,200103,0035,25.18,7.73551,9.08
1400,1689661017,200201,1248,24.1514,7.32615,8.52857
1400,1689661126,191130,1610,27.1655,7.20298,10.1225
1400,1689661141,200128,1352,25.0714,7.67205,8.90286
1400,1689661487,191108,1345,35.5988,6.01051,13.8854
1400,1689661733,191030,1621,37.4698,5.97602,15.0901
1400,1689663341,191122,1546,29.6014,7.07506,10.9772
1400,1689664023,191027,1545,38.8545,5.99691,15.9111
1400,1689664728,191010,1448,49.0103,5.64711,21.0827
1400,1689665210,191124,2210,29.2567,7.08182,11.1377
1400,1689665618,191028,1408,38.6185,5.6283,15.7492
1400,1689672699,200205,1851,24.7886,7.68445,8.88857
1400,1689672768,191213,1557,25.6171,7.54021,8.90571
1400,1689672773,191224,1135,25.2314,7.71171,8.98286
1400,1689673142,200111,1649,24.8314,7.76852,8.92
1400,1689676786,200112,1740,24.8886,7.06347,9.06857
1400,1689676795,191225,1255,25.3229,7.63139,9.08
1400,1689676848,191214,1131,25.6171,7.93988,9.09714
1400,1689676896,191217,1153,26.08,7.21208,9.41143
1400,1689676960,200206,1000,24.6171,7.47142,8.58571
1400,1689677171,191207,1700,26.4029,7.07192,9.71429
1400,1689677190,200113,0841,25.0657,7.63838,8.92571
1400,1689677234,191226,1200,25.2314,7.80689,9.18571
1400,1689677296,200209,0703,24.6829,7.76798,8.86571
1400,1689678828,200116,1820,24.835,7.80171,9.12135
1400,1689680392,191231,1700,25.2657,7.63738,9.23429
1400,1689680463,191210,1409,26.2571,7.59785,9.67714
1400,1689680465,200212,1023,25.3771,8.14414,9.01714
1400,1689680606,191221,1503,25.2,7.47799,9.07714
1400,1689680615,191219,1018,25.4229,7.2926,9.05714
1400,1689680648,200115,1554,25.4514,7.87656,9.17714
1400,1689680695,191209,1852,26.4486,6.88743,9.58
1400,1689680729,200211,1004,25.0714,7.52036,9.07143
1400,1689680730,191229,1047,25.1171,7.42011,8.98286
1400,1689680738,200114,1538,24.7486,7.57395,8.87714
1400,1689680962,191209,0851,26.4029,7.40202,9.88571
1400,1689681025,191218,1335,25.5057,7.34625,9.12571
1400,1689681137,200210,0954,24.8914,7.73766,9.06286
1400,1689681335,191227,0858,25.58,7.72593,9.14571
1400,1689684912,191223,1733,25.1,7.38729,9.26571
1400,1689685005,191211,2348,26.4771,6.99736,9.74286
1400,1689685019,200117,1003,25.7029,7.59392,9.07429
1400,1689685049,200120,1605,25.06,7.63449,8.87429
1400,1689685092,200102,0957,25.2371,7.52249,8.99714
1400,1689685132,191212,1608,25.8543,8.00979,9.49143
1400,1689685137,200215,2206,25.0971,7.56826,9.23143
1400,1689685360,191222,0938,25.0686,7.31796,8.84857
1400,1689685380,200213,1037,24.2543,7.86411,8.78857
1400,1689685412,200101,2137,25.5657,7.65461,9.03143
1400,1690770576,200302,1001,25.4714,7.60957,9.81143
1400,1690776396,200301,1123,26.1057,7.56823,9.60286
1400,1690776605,200227,2315,25.1657,7.54905,9.53714
1400,1690776663,200223,0932,24.9657,7.61905,8.99714
1400,1690779798,200229,1014,25.64,7.87013,9.74286
1400,1690780091,200228,1005,24.9486,7.63706,9.18
1400,1690780994,200226,1013,24.8771,7.88652,9.38286
1400,1690781176,200224,1451,24.7029,7.72144,9.03714
1400,1690781978,200220,2313,24.4,7.44601,8.85429
1400,1690782025,200219,1111,25.1114,7.8738,9
1400,1690782148,200222,0020,24.5286,7.60759,9.05143
1400,1690785130,200225,1006,25.1143,7.26313,9.22
