1663367136,191008,1205,36.1311,0.0134198,1.26184,0.0140303,3.49241,2.26017
1663367136,191009,1217,36.0373,0.0124785,1.21964,0.012453,3.3844,1.72848
1663367136,191010,1019,35.935,0.0124482,1.2224,0.0124131,3.40169,0.848716
1663367136,191011,1012,35.6161,0.0122723,1.20198,0.0122736,3.37483,2.04705
1663367136,191012,1622,35.7886,0.0121771,1.20125,0.0121082,3.35651,0.830218
1663367136,191013,1220,35.6492,0.012414,1.21117,0.0125797,3.39747,2.34557
1663367136,191014,1454,35.5498,0.0122209,1.19883,0.0122567,3.37226,1.64555
1663367136,191015,0941,34.6759,0.0139772,1.12366,0.0131548,3.24047,2.84081
1663367136,191016,1024,35.1411,0.0126099,1.17213,0.0129355,3.33551,1.02613
1663367136,191017,0942,35.2506,0.0125453,1.19023,0.0126696,3.37649,1.37642
1663367136,191018,0854,35.2473,0.0126327,1.19635,0.0127919,3.39417,1.2276
1663367136,191019,0925,35.3047,0.0124467,1.19506,0.0125146,3.38499,1.4627
1663367137,191020,0919,35.1432,0.0123659,1.15427,0.0122982,3.28447,1.36048
1663367137,191021,0936,35.0699,0.0128486,1.18249,0.0130208,3.37181,1.533
1663367137,191022,0926,34.391,0.0164516,1.10305,0.0142293,3.20739,5.92415
1663367137,191023,1106,34.5117,0.0155313,1.12822,0.0139132,3.26909,5.18167
1663367137,191024,1030,34.4291,0.0157516,1.10315,0.014104,3.20412,7.55565
1663367137,191025,1041,34.426,0.0153889,1.09427,0.0134602,3.17863,7.6284
1663367137,191027,1055,34.4832,0.0156999,1.12207,0.0144773,3.25397,2.91926
1663367137,191028,0857,34.4268,0.015123,1.08569,0.0137211,3.15363,5.1366
1663367137,191029,0906,34.3568,0.0168602,1.11502,0.0150482,3.24543,4.58637
1663367137,191030,1015,34.5033,0.0147501,1.09689,0.0135877,3.17909,3.00276
1663367137,191031,1406,34.4583,0.0154501,1.10796,0.0141328,3.21538,4.32825
1663367137,191102,1045,34.6954,0.0138739,1.12527,0.0133528,3.24328,2.5222
1663367137,191103,1946,34.7526,0.0140994,1.15692,0.0138063,3.32903,1.75747
1663367137,191104,0940,34.7457,0.0135129,1.12598,0.013047,3.24063,2.79424
1663367137,191105,0541,34.7739,0.0135901,1.13979,0.0135109,3.27772,1.56757
1663367137,191106,1448,34.7153,0.0134506,1.11659,0.0128724,3.21642,1.92899
1663367137,191106,1945,34.6862,0.014003,1.12468,0.0130478,3.24246,3.31771
1663367137,191107,0901,34.8439,0.0129188,1.12836,0.0126132,3.23834,1.27952
1663367137,191107,1343,34.7113,0.0134364,1.11156,0.0128109,3.20232,1.90675
1663367137,191108,1012,34.8742,0.0133649,1.16642,0.0137147,3.34465,1.84529
1663367138,191109,1955,34.953,0.0131525,1.16306,0.013165,3.32749,1.95605
1663367138,191110,1114,34.973,0.012491,1.13416,0.0120925,3.24297,1.64533
1663367138,191111,0907,34.961,0.0125596,1.13139,0.012395,3.23616,2.43542
1663367138,191112,0858,35.0181,0.0124738,1.14449,0.0121053,3.26827,2.3372
1663367138,191113,0913,35.0102,0.0123482,1.1351,0.0121843,3.24221,1.61899
1663367138,191114,0923,34.76,0.0149893,1.1259,0.0138897,3.23907,4.0971
1663367138,191115,0935,34.7277,0.0142244,1.15803,0.0138873,3.33459,2.48351
1663367138,191116,1533,34.755,0.0140545,1.15159,0.0136683,3.31344,2.32855
