1400,1689274407,191031,1657,39.3914,6.05646,16.6417
1400,1689275356,191120,1332,30.497,6.78748,12.6146
1400,1689652390,200203,0903,27.5771,7.38288,10.4857
1400,1689652757,200131,1648,28.0514,8.01046,10.7857
1400,1689655632,200123,1742,27.68,7.84424,10.4514
1400,1689656051,200122,1005,28.0686,7.38245,10.8971
1400,1689656058,200129,1322,27.6486,7.84204,10.5486
1400,1689656193,200216,1200,27.6657,7.55173,10.4743
1400,1689656347,200125,1051,27.7286,7.35093,10.4029
1400,1689656350,200218,1010,27.5771,7.68239,10.3943
1400,1689656454,200127,1001,27.8686,7.41564,10.34
1400,1689656728,191015,1258,53.5946,5.74165,25.1577
1400,1689657057,200126,1231,27.5114,7.69664,10.4857
1400,1689657511,191125,1230,29.1106,6.26604,11.5803
1400,1689657600,200124,0849,28.0057,7.44638,10.5257
1400,1689657682,191029,1403,39.6192,5.78224,17.1128
1400,1689659805,200106,1758,27.7571,6.75892,10.5943
1400,1689659893,200130,1016,27.3343,7.80072,10.1486
1400,1689659992,200202,1743,27.7171,7.6892,10.3514
1400,1689660367,191113,1356,33.2093,6.46328,13.5214
1400,1689660465,200110,1643,27.6943,7.54747,10.6543
1400,1689660538,191018,1356,52.4191,5.50685,24.4333
1400,1689660633,191020,1637,51.7554,5.76932,23.7406
1400,1689660801,191119,1245,31.0847,5.94934,12.2888
1400,1689660811,200109,1124,27.26,6.6146,10.2943
1400,1689660833,191014,1752,56.1242,5.41097,26.726
1400,1689660849,191023,1601,48.4005,5.5785,21.694
1400,1689660868,200103,0035,27.5886,7.31825,10.1714
1400,1689661017,200201,1248,27.3914,7.44413,9.88286
1400,1689661126,191130,1610,28.7652,6.2836,11.1215
1400,1689661141,200128,1352,27.3257,7.47406,10.3629
1400,1689661487,191108,1345,35.6948,6.07838,14.4995
1400,1689661733,191030,1621,39.5064,5.87251,16.9288
1400,1689663341,191122,1546,29.7319,6.88147,11.9061
1400,1689664023,191027,1545,40.9976,5.43104,17.665
1400,1689664728,191010,1448,58.3491,5.54971,28.6146
1400,1689665210,191124,2210,28.8381,6.68636,11.3472
1400,1689665618,191028,1408,40.9153,5.63815,17.5657
1400,1689672699,200205,1851,28.1514,7.95392,10.5057
1400,1689672768,191213,1557,27.9286,6.88782,10.7257
1400,1689672773,191224,1135,27.5457,7.19863,10.2743
1400,1689673142,200111,1649,27.9229,7.58351,10.5257
1400,1689676786,200112,1740,27.52,7.37368,10.48
1400,1689676795,191225,1255,27.6086,7.62862,10.4571
1400,1689676848,191214,1131,27.7514,7.24475,10.4143
1400,1689676896,191217,1153,27.4543,6.91292,10.5343
1400,1689676960,200206,1000,27.58,7.82101,10.3371
1400,1689677171,191207,1700,27.9229,6.89872,10.8371
1400,1689677190,200113,0841,27.3686,7.70979,10.2743
1400,1689677234,191226,1200,27.9429,7.58301,10.5143
1400,1689677296,200209,0703,27.4571,7.9761,10.4143
1400,1689678828,200116,1820,27.4286,6.76081,10.1314
1400,1689680392,191231,1700,27.8143,7.09033,10.4857
1400,1689680463,191210,1409,28,7.31958,10.6771
1400,1689680465,200212,1023,28.3314,7.71513,10.6457
1400,1689680606,191221,1503,27.3771,7.62788,10.1371
1400,1689680615,191219,1018,27.8114,7.18663,10.8486
1400,1689680648,200115,1554,27.8,7.4732,10.0629
1400,1689680695,191209,1852,27.7257,7.29851,10.6857
1400,1689680729,200211,1004,28.0143,7.8734,10.6629
1400,1689680730,191229,1047,27.3486,6.82315,10.2943
1400,1689680738,200114,1538,27.6657,7.28999,10.4743
1400,1689680962,191209,0851,28.0686,7.33521,10.8086
1400,1689681025,191218,1335,27.3829,7.16152,10.3571
1400,1689681137,200210,0954,27.8171,7.53101,10.2743
1400,1689681335,191227,0858,28.0686,7.24524,10.8743
1400,1689684912,191223,1733,27.8457,7.37287,10.54
1400,1689685005,191211,2348,28.22,7.149,10.7914
1400,1689685019,200117,1003,27.3086,7.28732,10.2971
1400,1689685049,200120,1605,27.9714,7.11334,10.5457
1400,1689685092,200102,0957,27.5714,7.10294,10.32
1400,1689685132,191212,1608,27.9657,7.20479,10.8629
1400,1689685137,200215,2206,27.88,7.77707,10.7571
1400,1689685360,191222,0938,27.5057,7.1123,10.4314
1400,1689685380,200213,1037,27.5571,7.6892,10.4971
1400,1689685412,200101,2137,27.7514,7.14686,10.6371
1400,1690770576,200302,1001,28.1857,7.64697,10.5029
1400,1690776396,200301,1123,28.1314,7.76166,10.6086
1400,1690776605,200227,2315,27.5657,7.8979,10.5286
1400,1690776663,200223,0932,27.6543,7.95798,10.5114
1400,1690779798,200229,1014,27.9343,7.76267,10.54
1400,1690780091,200228,1005,27.9943,7.43371,10.6886
1400,1690780995,200226,1013,27.9514,7.63141,10.4
1400,1690781176,200224,1451,28.0029,8.12179,10.4343
1400,1690781978,200220,2313,27.8657,7.89139,10.3429
1400,1690782025,200219,1111,28.0914,7.67661,10.4543
1400,1690782148,200222,0020,27.6514,7.68302,10.3914
1400,1690785130,200225,1006,27.94,7.8382,10.6686
1400,1690785249,200221,1006,28.0971,7.49175,10.5771
1400,1691695899,200303,1004,27.4057,7.46814,10.5371
1400,1691698371,200301,1123,28.1314,7.76166,10.6086
1400,1691698831,200302,1001,28.1857,7.64697,10.5029
1400,1691699829,200307,0914,28.0457,7.77522,10.6857
1400,1691700358,200306,2134,28.0286,7.61717,10.66
1400,1691700674,200308,1623,27.7686,7.68061,10.5429
1400,1691702390,200304,0943,27.9657,7.60835,10.7
1400,1691702660,200305,0955,27.4914,7.6873,10.3229
1400,1691953119,200306,1009,27.6857,7.71326,10.2686
1400,1691953178,200308,1623,27.7686,7.68061,10.5429
1400,1691953808,200309,0919,28.1514,7.57837,10.7343
1400,1691953840,200307,0914,28.0457,7.77522,10.6857
1400,1691956915,200303,1004,27.4057,7.46814,10.5371
