1691812562,200109,7.44522,5.73268,0.0128187
1691813243,200306,7.29241,5.62964,0.0125882
1691813262,200308,7.46607,5.69547,0.0127355
1691813363,200308,7.4609,5.71968,0.0127896
1691813686,200118,7.44981,5.72592,0.0128035
1691813687,200115,7.40184,5.66528,0.0126679
1691813706,200114,7.42925,5.71983,0.0127899
1691813754,200110,7.47082,5.7299,0.0128125
1691813764,200111,7.52323,5.73793,0.0128304
1691813767,200113,7.45032,5.76203,0.0128843
1691813770,200112,7.50549,5.76196,0.0128841
1691813776,200117,7.45776,5.71076,0.0127697
1691813831,200119,7.5076,5.73634,0.0128268
1691813841,200120,7.52837,5.77679,0.0129173
1691813874,200121,7.51915,5.75305,0.0128642
1691813876,200122,7.55921,5.81785,0.0130091
1691813908,200125,7.42427,5.70841,0.0127644
1691813923,200126,7.49525,5.73513,0.0128241
1691813923,200124,7.48336,5.76048,0.0128808
1691813932,200123,7.54458,5.75907,0.0128777
1691813953,200127,7.50357,5.76343,0.0128874
1691814050,200128,7.57424,5.7815,0.0129278
1691814053,200129,7.56424,5.79107,0.0129492
1691814080,200130,7.50098,5.75322,0.0128646
1691814243,200201,7.50582,5.76795,0.0128975
1691814258,200203,7.49737,5.74058,0.0128363
1691814263,200202,7.51113,5.75468,0.0128679
1691814286,200212,7.44353,5.74404,0.0128441
1691814298,200211,7.46208,5.69343,0.0127309
1691814331,200208,7.48515,5.73764,0.0128298
1691814342,200204,7.49683,5.72084,0.0127922
1691814344,200210,7.40346,5.67237,0.0126838
1691814355,200205,7.5101,5.79435,0.0129566
1691814365,200219,7.38009,5.67805,0.0126965
1691814365,200220,7.34458,5.64694,0.0126269
1691814374,200218,7.41219,5.70864,0.0127649
1691814375,200221,7.39301,5.65052,0.0126349
1691814378,200217,7.46884,5.69879,0.0127429
1691814378,200215,7.46383,5.70269,0.0127516
1691814379,200227,7.29672,5.60478,0.0125327
1691814381,200206,7.52257,5.7733,0.0129095
1691814384,200228,7.34639,5.63685,0.0126044
1691814385,200216,7.49175,5.74834,0.0128537
1691814395,200207,7.49185,5.75063,0.0128588
1691814406,200229,7.41887,5.69428,0.0127328
1691814417,200213,7.30142,5.62841,0.0125855
1691814420,200214,7.37387,5.66812,0.0126743
1691814466,200304,7.29939,5.62755,0.0125836
1691814467,200222,7.36552,5.67247,0.012684
1691814468,200303,7.2471,5.56815,0.0124508
1691814476,200305,7.31505,5.61939,0.0125653
1691814601,200301,7.39153,5.67403,0.0126875
1691814614,200302,7.39,5.64995,0.0126337
1691814702,200224,7.49399,5.74787,0.0128526
1691814705,200223,7.42304,5.68274,0.012707
1691814735,200226,7.45831,5.741,0.0128373
1691814746,200225,7.29136,5.59839,0.0125184
