1691900169,191125,1037,38.2995,0.0185644,1.4964,0.0229975,3.90711,1.44507
1691900182,191127,1651,38.4013,0.0180828,1.47723,0.0219599,3.84681,1.1554
1691900207,191128,1631,38.4131,0.0179499,1.47255,0.0230964,3.83345,0.528878
1691900271,191129,1321,38.4366,0.0177317,1.4677,0.0210754,3.81849,1.74373
1691900357,191202,1155,38.7006,0.0215989,1.45093,0.0270875,3.74912,0.80664
1691900381,191201,1527,38.7362,0.0210264,1.4417,0.0263053,3.72184,1.13726
1691900416,191203,1151,38.7304,0.0234442,1.52077,0.0295746,3.92655,1.10552
1691900436,191204,1345,38.6949,0.017461,1.46258,0.0197332,3.77978,1.36659
1691900473,191130,1411,38.6827,0.0231238,1.49685,0.0283098,3.86956,1.20467
1691900489,191209,1544,38.816,0.0225673,1.53656,0.0292537,3.95857,1.08558
1691900508,191206,1316,38.8043,0.0215258,1.5074,0.0278657,3.88463,0.878225
1691900512,191205,1741,38.8376,0.0215132,1.50831,0.0280927,3.88364,1.08489
1691900550,191207,1417,38.784,0.0223043,1.51539,0.0292489,3.90724,1.23301
1691900581,191211,1726,38.943,0.0192739,1.4596,0.0249049,3.74805,1.30488
1691900581,191213,1300,39.0463,0.0197781,1.52821,0.0252365,3.91385,1.08982
1691900684,191214,1847,39.1432,0.0181504,1.4723,0.0233127,3.76131,0.897603
1691900743,191215,2117,39.0348,0.0202283,1.54378,0.0272572,3.95487,1.09726
1691900776,191217,1909,39.1183,0.0185881,1.48809,0.0236235,3.80407,1.55116
1691900843,191221,1159,39.1233,0.0185772,1.48549,0.0237232,3.79696,1.10299
1691900853,191220,1854,39.0965,0.0196671,1.53933,0.0259053,3.93727,1.24486
1691900879,191222,2317,39.3207,0.0185795,1.53744,0.0237053,3.91001,1.20827
1691900918,191224,2054,39.3415,0.0181381,1.51249,0.0236534,3.84452,1.12901
1691900930,191227,2036,39.4185,0.0189505,1.58373,0.0243396,4.01774,1.68366
1691900952,191223,1216,39.3029,0.0185115,1.54054,0.0238848,3.91965,0.8933
1691900960,191210,1042,38.9329,0.019864,1.49019,0.0254557,3.8276,0.974262
1691901035,191229,1848,39.4532,0.0183363,1.54999,0.0229659,3.92868,1.23438
1691901038,191230,2333,39.4509,0.0184,1.56068,0.0237703,3.95601,1.22511
1691901068,191228,0029,39.4245,0.0179523,1.52666,0.0224933,3.87237,1.10519
1691901100,200101,2026,39.4979,0.0179658,1.53003,0.0224975,3.8737,1.59081
1691901112,200103,2316,39.4921,0.0182858,1.55081,0.0223565,3.92689,1.8627
1691901149,200105,2224,39.6263,0.0180609,1.56232,0.0222624,3.94262,1.76645
1691901166,191212,1422,39.0116,0.018467,1.45062,0.022898,3.71842,1.36217
1691901189,200108,1657,39.6126,0.0176334,1.52674,0.0207914,3.85417,1.00742
1691901192,200106,1604,39.5797,0.0311877,1.53736,0.035836,3.88422,1.37558
1691901227,200109,2256,39.6807,0.0278058,1.5164,0.0338319,3.82152,1.67721
1691901228,200104,1753,39.5339,0.0179349,1.53663,0.0223035,3.88687,0.442904
1691901279,200111,1343,39.6669,0.0181541,1.55445,0.0213416,3.91876,0.835162
1691901331,200113,2117,39.7787,0.0278395,1.56899,0.0344181,3.94429,1.22449
1691901362,200115,1440,39.7723,0.0271484,1.54807,0.0353003,3.89234,1.11685
1691901368,200110,1337,39.6722,0.0178325,1.52732,0.0208795,3.84985,1.81624
1691901482,200112,1544,39.6628,0.0177905,1.54425,0.0212757,3.89345,1.66668
1691901520,200123,1328,39.9195,0.0238696,1.54087,0.0313459,3.85996,0.50207
1691901533,200114,1250,39.7616,0.0177242,1.52706,0.0212108,3.84054,0.930592
1691901575,200129,1121,40.1068,0.0211659,1.53533,0.0279903,3.8281,1.10204
1691901597,200128,1116,40,0.0129128,1.5357,0.0198833,3.83925,0.996184
1691901666,200201,2353,40.2481,0.0214715,1.60647,0.0285186,3.99141,1.22241
1691902010,200118,1657,39.8729,0.0239771,1.52658,0.0297308,3.82863,1.35208
1691902022,200204,2116,40.2476,0.0200175,1.5468,0.0261183,3.84322,0.864952
1691902049,200206,2148,40.3518,0.0206041,1.59214,0.027986,3.94565,1.1139
1691902059,191216,2235,39.1486,0.0181466,1.47735,0.02263,3.77369,1.25125
1691902098,200202,1533,40.2063,0.0203542,1.53217,0.0275811,3.81077,1.3384
1691902137,200120,1145,39.8523,0.0260089,1.55078,0.0329639,3.89132,1.26273
1691902144,200119,2341,39.936,0.0175663,1.50971,0.0196134,3.78032,0.867663
1691902157,200216,1859,40.6186,0.0294678,1.58214,0.0368406,3.89512,0.97096
1691902211,200219,2127,40.5734,0.03054,1.5764,0.0369999,3.88529,0.885099
1691902254,200126,2312,39.9922,0.0180444,1.56677,0.020213,3.91769,0.905183
1691902262,200131,1518,40.1156,0.0219759,1.56952,0.0308364,3.91249,1.38733
1691902280,200124,1638,39.989,0.0240115,1.57825,0.0320998,3.94672,0.905752
1691902299,200222,1436,40.6605,0.0188796,1.57868,0.0235518,3.88258,1.03176
1691902300,200214,1055,40.424,0.0199903,1.58234,0.0262989,3.91436,1.06509
1691902313,200303,0012,40.9025,0.0491495,1.37241,0.0516295,3.35531,0.815576
1691902325,200125,2005,39.9643,0.0180476,1.55503,0.0203258,3.89104,1.10399
1691902351,200116,1613,39.7766,0.0178732,1.54261,0.0210771,3.87818,1.33209
1691902373,200117,1956,39.8396,0.01791,1.5386,0.0202954,3.86198,0.73048
1691902394,200121,2025,39.9451,0.0257326,1.62816,0.0371123,4.07601,1.6404
1691902402,191219,2302,39.1239,0.0187459,1.50889,0.0252986,3.8567,1.05843
1691902430,200213,0017,40.3987,0.0201319,1.60183,0.0255491,3.96504,1.42677
1691902430,200229,2204,40.8951,0.0253531,1.63495,0.0348221,3.99791,1.03363
1691902453,200302,1750,40.8878,0.0235662,1.57339,0.0310129,3.84807,1.10131
1691902465,200130,2032,40.1649,0.0202856,1.52744,0.0274712,3.80293,2.65054
1691902501,200225,2238,40.7916,0.0252936,1.57193,0.0328066,3.85357,1.09538
1691902537,200218,2235,40.521,0.0345513,1.63474,0.0420967,4.0343,1.06575
1691902552,200205,1059,40.3376,0.0380793,1.56537,0.0423092,3.88067,1.18872
1691902558,191225,2207,39.3625,0.0176039,1.4889,0.0218094,3.78253,0.823806
1691902566,200301,2302,40.863,0.0242182,1.5849,0.0333967,3.87857,0.9699
1691902571,200207,1051,40.3011,0.0203252,1.55851,0.0265064,3.86715,0.814926
1691902585,200107,2322,39.6034,0.0199611,1.48326,0.0234693,3.74528,0.882499
1691902597,200307,2312,41.0281,0.021754,1.58598,0.02871,3.86559,1.02396
1691902599,191231,2313,39.4198,0.0179982,1.53268,0.0226664,3.8881,1.07804
1691902617,200227,1745,40.7227,0.031227,1.68216,0.0411601,4.13077,1.48293
1691902622,200215,1622,40.4558,0.0200071,1.60523,0.0261553,3.96785,1.19884
1691902629,200212,1657,40.3893,0.0198612,1.58041,0.0270545,3.91294,0.396516
1691902638,200203,0014,40.2986,0.0211185,1.60436,0.0279106,3.98117,1.18849
1691902651,200224,1102,40.7333,0.0255286,1.56313,0.0330719,3.83747,1.40445
1691902662,200208,1718,40.3011,0.0203017,1.57182,0.0259424,3.90019,0.965697
1691902663,200209,1921,40.4318,0.0199014,1.5907,0.0264233,3.93428,1.06936
1691902669,200308,1432,41.0033,0.0230652,1.60136,0.0307604,3.90543,0.810433
1691902675,200210,2231,40.4301,0.0196788,1.57769,0.0249641,3.90227,0.980131
1691902680,200221,2123,40.5926,0.0192331,1.5893,0.0245771,3.91523,0.773073
1691902700,200217,2329,40.5486,0.019485,1.60318,0.0244113,3.95373,0.780461
1691902705,200220,1933,40.5223,0.018889,1.55099,0.0236371,3.8275,0.994187
1691902711,200223,0000,40.7167,0.0269352,1.57419,0.0342576,3.8662,0.832295
1691902734,200228,1744,40.8364,0.025834,1.61884,0.0342342,3.96422,0.898036
1691902741,200306,1832,40.8558,0.0243963,1.57015,0.0323616,3.84315,1.02915
1691902763,200122,1741,39.9731,0.0213343,1.47918,0.0260331,3.70044,1.12627
1691902772,200127,1836,40.0114,0.0230838,1.54732,0.031538,3.86721,2.32832
1691902822,200211,2005,40.3963,0.0196466,1.57416,0.0265196,3.8968,1.06057
1691902875,200304,1740,40.7736,0.0190519,1.60715,0.0235254,3.94164,1.06319
